1.200000000000000000e+02	1.200000000000000000e+02	1.200000000000000000e+02	1.200000000000000000e+02	1.200000000000000000e+02	1.200000000000000000e+02	1.200000000000000000e+02	1.200000000000000000e+02	1.200000000000000000e+02	1.200000000000000000e+02	1.200000000000000000e+02
1.333333333333333428e+02	1.333333333333333428e+02	1.333333333333333428e+02	1.333333333333333428e+02	1.333333333333333428e+02	1.333333333333333428e+02	1.333333333333333428e+02	1.333333333333333428e+02	1.333333333333333428e+02	1.333333333333333428e+02	1.333333333333333428e+02
1.466666666666666572e+02	1.466666666666666572e+02	1.466666666666666572e+02	1.466666666666666572e+02	1.466666666666666572e+02	1.466666666666666572e+02	1.466666666666666572e+02	1.466666666666666572e+02	1.466666666666666572e+02	1.466666666666666572e+02	1.466666666666666572e+02
1.600000000000000000e+02	1.600000000000000000e+02	1.600000000000000000e+02	1.600000000000000000e+02	1.600000000000000000e+02	1.600000000000000000e+02	1.600000000000000000e+02	1.600000000000000000e+02	1.600000000000000000e+02	1.600000000000000000e+02	1.600000000000000000e+02
1.733333333333333428e+02	1.733333333333333428e+02	1.733333333333333428e+02	1.733333333333333428e+02	1.733333333333333428e+02	1.733333333333333428e+02	1.733333333333333428e+02	1.733333333333333428e+02	1.733333333333333428e+02	1.733333333333333428e+02	1.733333333333333428e+02
1.866666666666666572e+02	1.866666666666666572e+02	1.866666666666666572e+02	1.866666666666666572e+02	1.866666666666666572e+02	1.866666666666666572e+02	1.866666666666666572e+02	1.866666666666666572e+02	1.866666666666666572e+02	1.866666666666666572e+02	1.866666666666666572e+02
2.000000000000000000e+02	2.000000000000000000e+02	2.000000000000000000e+02	2.000000000000000000e+02	2.000000000000000000e+02	2.000000000000000000e+02	2.000000000000000000e+02	2.000000000000000000e+02	2.000000000000000000e+02	2.000000000000000000e+02	2.000000000000000000e+02
2.133333333333333428e+02	2.133333333333333428e+02	2.133333333333333428e+02	2.133333333333333428e+02	2.133333333333333428e+02	2.133333333333333428e+02	2.133333333333333428e+02	2.133333333333333428e+02	2.133333333333333428e+02	2.133333333333333428e+02	2.133333333333333428e+02
2.266666666666666572e+02	2.266666666666666572e+02	2.266666666666666572e+02	2.266666666666666572e+02	2.266666666666666572e+02	2.266666666666666572e+02	2.266666666666666572e+02	2.266666666666666572e+02	2.266666666666666572e+02	2.266666666666666572e+02	2.266666666666666572e+02
2.400000000000000000e+02	2.400000000000000000e+02	2.400000000000000000e+02	2.400000000000000000e+02	2.400000000000000000e+02	2.400000000000000000e+02	2.400000000000000000e+02	2.400000000000000000e+02	2.400000000000000000e+02	2.400000000000000000e+02	2.400000000000000000e+02
2.533333333333333428e+02	2.533333333333333428e+02	2.533333333333333428e+02	2.533333333333333428e+02	2.533333333333333428e+02	2.533333333333333428e+02	2.533333333333333428e+02	2.533333333333333428e+02	2.533333333333333428e+02	2.533333333333333428e+02	2.533333333333333428e+02
2.666666666666666856e+02	2.666666666666666856e+02	2.666666666666666856e+02	2.666666666666666856e+02	2.666666666666666856e+02	2.666666666666666856e+02	2.666666666666666856e+02	2.666666666666666856e+02	2.666666666666666856e+02	2.666666666666666856e+02	2.666666666666666856e+02
2.800000000000000000e+02	2.800000000000000000e+02	2.800000000000000000e+02	2.800000000000000000e+02	2.800000000000000000e+02	2.800000000000000000e+02	2.800000000000000000e+02	2.800000000000000000e+02	2.800000000000000000e+02	2.800000000000000000e+02	2.800000000000000000e+02
2.933333333333333144e+02	2.933333333333333144e+02	2.933333333333333144e+02	2.933333333333333144e+02	2.933333333333333144e+02	2.933333333333333144e+02	2.933333333333333144e+02	2.933333333333333144e+02	2.933333333333333144e+02	2.933333333333333144e+02	2.933333333333333144e+02
3.066666666666666856e+02	3.066666666666666856e+02	3.066666666666666856e+02	3.066666666666666856e+02	3.066666666666666856e+02	3.066666666666666856e+02	3.066666666666666856e+02	3.066666666666666856e+02	3.066666666666666856e+02	3.066666666666666856e+02	3.066666666666666856e+02
3.200000000000000000e+02	3.200000000000000000e+02	3.200000000000000000e+02	3.200000000000000000e+02	3.200000000000000000e+02	3.200000000000000000e+02	3.200000000000000000e+02	3.200000000000000000e+02	3.200000000000000000e+02	3.200000000000000000e+02	3.200000000000000000e+02
3.333333333333333144e+02	3.333333333333333144e+02	3.333333333333333144e+02	3.333333333333333144e+02	3.333333333333333144e+02	3.333333333333333144e+02	3.333333333333333144e+02	3.333333333333333144e+02	3.333333333333333144e+02	3.333333333333333144e+02	3.333333333333333144e+02
3.400000000000000000e+02	3.400000000000000000e+02	3.400000000000000000e+02	3.400000000000000000e+02	3.400000000000000000e+02	3.400000000000000000e+02	3.400000000000000000e+02	3.400000000000000000e+02	3.400000000000000000e+02	3.400000000000000000e+02	3.400000000000000000e+02
3.466666666666666856e+02	3.466666666666666856e+02	3.466666666666666856e+02	3.466666666666666856e+02	3.466666666666666856e+02	3.466666666666666856e+02	3.466666666666666856e+02	3.466666666666666856e+02	3.466666666666666856e+02	3.466666666666666856e+02	3.466666666666666856e+02
3.533333333333333712e+02	3.533333333333333712e+02	3.533333333333333712e+02	3.533333333333333712e+02	3.533333333333333712e+02	3.533333333333333712e+02	3.533333333333333712e+02	3.533333333333333712e+02	3.533333333333333712e+02	3.533333333333333712e+02	3.533333333333333712e+02
3.600000000000000000e+02	3.600000000000000000e+02	3.600000000000000000e+02	3.600000000000000000e+02	3.600000000000000000e+02	3.600000000000000000e+02	3.600000000000000000e+02	3.600000000000000000e+02	3.600000000000000000e+02	3.600000000000000000e+02	3.600000000000000000e+02
3.666666666666666288e+02	3.666666666666666288e+02	3.666666666666666288e+02	3.666666666666666288e+02	3.666666666666666288e+02	3.666666666666666288e+02	3.666666666666666288e+02	3.666666666666666288e+02	3.666666666666666288e+02	3.666666666666666288e+02	3.666666666666666288e+02
3.733333333333333144e+02	3.733333333333333144e+02	3.733333333333333144e+02	3.733333333333333144e+02	3.733333333333333144e+02	3.733333333333333144e+02	3.733333333333333144e+02	3.733333333333333144e+02	3.733333333333333144e+02	3.733333333333333144e+02	3.733333333333333144e+02
3.800000000000000000e+02	3.800000000000000000e+02	3.800000000000000000e+02	3.800000000000000000e+02	3.800000000000000000e+02	3.800000000000000000e+02	3.800000000000000000e+02	3.800000000000000000e+02	3.800000000000000000e+02	3.800000000000000000e+02	3.800000000000000000e+02
3.866666666666666856e+02	3.866666666666666856e+02	3.866666666666666856e+02	3.866666666666666856e+02	3.866666666666666856e+02	3.866666666666666856e+02	3.866666666666666856e+02	3.866666666666666856e+02	3.866666666666666856e+02	3.866666666666666856e+02	3.866666666666666856e+02
3.933333333333333712e+02	3.933333333333333712e+02	3.933333333333333712e+02	3.933333333333333712e+02	3.933333333333333712e+02	3.933333333333333712e+02	3.933333333333333712e+02	3.933333333333333712e+02	3.933333333333333712e+02	3.933333333333333712e+02	3.933333333333333712e+02
4.000000000000000000e+02	4.000000000000000000e+02	4.000000000000000000e+02	4.000000000000000000e+02	4.000000000000000000e+02	4.000000000000000000e+02	4.000000000000000000e+02	4.000000000000000000e+02	4.000000000000000000e+02	4.000000000000000000e+02	4.000000000000000000e+02
4.066666666666666288e+02	4.066666666666666288e+02	4.066666666666666288e+02	4.066666666666666288e+02	4.066666666666666288e+02	4.066666666666666288e+02	4.066666666666666288e+02	4.066666666666666288e+02	4.066666666666666288e+02	4.066666666666666288e+02	4.066666666666666288e+02
4.133333333333333144e+02	4.133333333333333144e+02	4.133333333333333144e+02	4.133333333333333144e+02	4.133333333333333144e+02	4.133333333333333144e+02	4.133333333333333144e+02	4.133333333333333144e+02	4.133333333333333144e+02	4.133333333333333144e+02	4.133333333333333144e+02
4.200000000000000000e+02	4.200000000000000000e+02	4.200000000000000000e+02	4.200000000000000000e+02	4.200000000000000000e+02	4.200000000000000000e+02	4.200000000000000000e+02	4.200000000000000000e+02	4.200000000000000000e+02	4.200000000000000000e+02	4.200000000000000000e+02
4.266666666666666856e+02	4.266666666666666856e+02	4.266666666666666856e+02	4.266666666666666856e+02	4.266666666666666856e+02	4.266666666666666856e+02	4.266666666666666856e+02	4.266666666666666856e+02	4.266666666666666856e+02	4.266666666666666856e+02	4.266666666666666856e+02
4.333333333333333712e+02	4.333333333333333712e+02	4.333333333333333712e+02	4.333333333333333712e+02	4.333333333333333712e+02	4.333333333333333712e+02	4.333333333333333712e+02	4.333333333333333712e+02	4.333333333333333712e+02	4.333333333333333712e+02	4.333333333333333712e+02
4.400000000000000000e+02	4.400000000000000000e+02	4.400000000000000000e+02	4.400000000000000000e+02	4.400000000000000000e+02	4.400000000000000000e+02	4.400000000000000000e+02	4.400000000000000000e+02	4.400000000000000000e+02	4.400000000000000000e+02	4.400000000000000000e+02
4.466666666666666288e+02	4.466666666666666288e+02	4.466666666666666288e+02	4.466666666666666288e+02	4.466666666666666288e+02	4.466666666666666288e+02	4.466666666666666288e+02	4.466666666666666288e+02	4.466666666666666288e+02	4.466666666666666288e+02	4.466666666666666288e+02
4.533333333333333144e+02	4.533333333333333144e+02	4.533333333333333144e+02	4.533333333333333144e+02	4.533333333333333144e+02	4.533333333333333144e+02	4.533333333333333144e+02	4.533333333333333144e+02	4.533333333333333144e+02	4.533333333333333144e+02	4.533333333333333144e+02
4.600000000000000000e+02	4.600000000000000000e+02	4.600000000000000000e+02	4.600000000000000000e+02	4.600000000000000000e+02	4.600000000000000000e+02	4.600000000000000000e+02	4.600000000000000000e+02	4.600000000000000000e+02	4.600000000000000000e+02	4.600000000000000000e+02
4.666666666666666856e+02	4.666666666666666856e+02	4.666666666666666856e+02	4.666666666666666856e+02	4.666666666666666856e+02	4.666666666666666856e+02	4.666666666666666856e+02	4.666666666666666856e+02	4.666666666666666856e+02	4.666666666666666856e+02	4.666666666666666856e+02
4.700000000000000000e+02	4.700000000000000000e+02	4.700000000000000000e+02	4.700000000000000000e+02	4.700000000000000000e+02	4.700000000000000000e+02	4.700000000000000000e+02	4.700000000000000000e+02	4.700000000000000000e+02	4.700000000000000000e+02	4.700000000000000000e+02
4.733333333333333712e+02	4.733333333333333712e+02	4.733333333333333712e+02	4.733333333333333712e+02	4.733333333333333712e+02	4.733333333333333712e+02	4.733333333333333712e+02	4.733333333333333712e+02	4.733333333333333712e+02	4.733333333333333712e+02	4.733333333333333712e+02
4.766666666666666856e+02	4.766666666666666856e+02	4.766666666666666856e+02	4.766666666666666856e+02	4.766666666666666856e+02	4.766666666666666856e+02	4.766666666666666856e+02	4.766666666666666856e+02	4.766666666666666856e+02	4.766666666666666856e+02	4.766666666666666856e+02
4.800000000000000000e+02	4.800000000000000000e+02	4.800000000000000000e+02	4.800000000000000000e+02	4.800000000000000000e+02	4.800000000000000000e+02	4.800000000000000000e+02	4.800000000000000000e+02	4.800000000000000000e+02	4.800000000000000000e+02	4.800000000000000000e+02
4.833333333333333144e+02	4.833333333333333144e+02	4.833333333333333144e+02	4.833333333333333144e+02	4.833333333333333144e+02	4.833333333333333144e+02	4.833333333333333144e+02	4.833333333333333144e+02	4.833333333333333144e+02	4.833333333333333144e+02	4.833333333333333144e+02
4.866666666666666288e+02	4.866666666666666288e+02	4.866666666666666288e+02	4.866666666666666288e+02	4.866666666666666288e+02	4.866666666666666288e+02	4.866666666666666288e+02	4.866666666666666288e+02	4.866666666666666288e+02	4.866666666666666288e+02	4.866666666666666288e+02
4.900000000000000000e+02	4.900000000000000000e+02	4.900000000000000000e+02	4.900000000000000000e+02	4.900000000000000000e+02	4.900000000000000000e+02	4.900000000000000000e+02	4.900000000000000000e+02	4.900000000000000000e+02	4.900000000000000000e+02	4.900000000000000000e+02
4.933333333333333144e+02	4.933333333333333144e+02	4.933333333333333144e+02	4.933333333333333144e+02	4.933333333333333144e+02	4.933333333333333144e+02	4.933333333333333144e+02	4.933333333333333144e+02	4.933333333333333144e+02	4.933333333333333144e+02	4.933333333333333144e+02
4.966666666666666288e+02	4.966666666666666288e+02	4.966666666666666288e+02	4.966666666666666288e+02	4.966666666666666288e+02	4.966666666666666288e+02	4.966666666666666288e+02	4.966666666666666288e+02	4.966666666666666288e+02	4.966666666666666288e+02	4.966666666666666288e+02
5.000000000000000000e+02	5.000000000000000000e+02	5.000000000000000000e+02	5.000000000000000000e+02	5.000000000000000000e+02	5.000000000000000000e+02	5.000000000000000000e+02	5.000000000000000000e+02	5.000000000000000000e+02	5.000000000000000000e+02	5.000000000000000000e+02
5.033333333333333712e+02	5.033333333333333712e+02	5.033333333333333712e+02	5.033333333333333712e+02	5.033333333333333712e+02	5.033333333333333712e+02	5.033333333333333712e+02	5.033333333333333712e+02	5.033333333333333712e+02	5.033333333333333712e+02	5.033333333333333712e+02
5.066666666666666856e+02	5.066666666666666856e+02	5.066666666666666856e+02	5.066666666666666856e+02	5.066666666666666856e+02	5.066666666666666856e+02	5.066666666666666856e+02	5.066666666666666856e+02	5.066666666666666856e+02	5.066666666666666856e+02	5.066666666666666856e+02
5.100000000000000000e+02	5.100000000000000000e+02	5.100000000000000000e+02	5.100000000000000000e+02	5.100000000000000000e+02	5.100000000000000000e+02	5.100000000000000000e+02	5.100000000000000000e+02	5.100000000000000000e+02	5.100000000000000000e+02	5.100000000000000000e+02
5.133333333333333712e+02	5.133333333333333712e+02	5.133333333333333712e+02	5.133333333333333712e+02	5.133333333333333712e+02	5.133333333333333712e+02	5.133333333333333712e+02	5.133333333333333712e+02	5.133333333333333712e+02	5.133333333333333712e+02	5.133333333333333712e+02
5.166666666666667425e+02	5.166666666666667425e+02	5.166666666666667425e+02	5.166666666666667425e+02	5.166666666666667425e+02	5.166666666666667425e+02	5.166666666666667425e+02	5.166666666666667425e+02	5.166666666666667425e+02	5.166666666666667425e+02	5.166666666666667425e+02
5.200000000000000000e+02	5.200000000000000000e+02	5.200000000000000000e+02	5.200000000000000000e+02	5.200000000000000000e+02	5.200000000000000000e+02	5.200000000000000000e+02	5.200000000000000000e+02	5.200000000000000000e+02	5.200000000000000000e+02	5.200000000000000000e+02
5.233333333333333712e+02	5.233333333333333712e+02	5.233333333333333712e+02	5.233333333333333712e+02	5.233333333333333712e+02	5.233333333333333712e+02	5.233333333333333712e+02	5.233333333333333712e+02	5.233333333333333712e+02	5.233333333333333712e+02	5.233333333333333712e+02
5.266666666666667425e+02	5.266666666666667425e+02	5.266666666666667425e+02	5.266666666666667425e+02	5.266666666666667425e+02	5.266666666666667425e+02	5.266666666666667425e+02	5.266666666666667425e+02	5.266666666666667425e+02	5.266666666666667425e+02	5.266666666666667425e+02
5.300000000000000000e+02	5.300000000000000000e+02	5.300000000000000000e+02	5.300000000000000000e+02	5.300000000000000000e+02	5.300000000000000000e+02	5.300000000000000000e+02	5.300000000000000000e+02	5.300000000000000000e+02	5.300000000000000000e+02	5.300000000000000000e+02
5.333333333333333712e+02	5.333333333333333712e+02	5.333333333333333712e+02	5.333333333333333712e+02	5.333333333333333712e+02	5.333333333333333712e+02	5.333333333333333712e+02	5.333333333333333712e+02	5.333333333333333712e+02	5.333333333333333712e+02	5.333333333333333712e+02
5.366666666666667425e+02	5.366666666666667425e+02	5.366666666666667425e+02	5.366666666666667425e+02	5.366666666666667425e+02	5.366666666666667425e+02	5.366666666666667425e+02	5.366666666666667425e+02	5.366666666666667425e+02	5.366666666666667425e+02	5.366666666666667425e+02
5.400000000000000000e+02	5.400000000000000000e+02	5.400000000000000000e+02	5.400000000000000000e+02	5.400000000000000000e+02	5.400000000000000000e+02	5.400000000000000000e+02	5.400000000000000000e+02	5.400000000000000000e+02	5.400000000000000000e+02	5.400000000000000000e+02
5.433333333333332575e+02	5.433333333333332575e+02	5.433333333333332575e+02	5.433333333333332575e+02	5.433333333333332575e+02	5.433333333333332575e+02	5.433333333333332575e+02	5.433333333333332575e+02	5.433333333333332575e+02	5.433333333333332575e+02	5.433333333333332575e+02
5.466666666666666288e+02	5.466666666666666288e+02	5.466666666666666288e+02	5.466666666666666288e+02	5.466666666666666288e+02	5.466666666666666288e+02	5.466666666666666288e+02	5.466666666666666288e+02	5.466666666666666288e+02	5.466666666666666288e+02	5.466666666666666288e+02
5.500000000000000000e+02	5.500000000000000000e+02	5.500000000000000000e+02	5.500000000000000000e+02	5.500000000000000000e+02	5.500000000000000000e+02	5.500000000000000000e+02	5.500000000000000000e+02	5.500000000000000000e+02	5.500000000000000000e+02	5.500000000000000000e+02
5.533333333333332575e+02	5.533333333333332575e+02	5.533333333333332575e+02	5.533333333333332575e+02	5.533333333333332575e+02	5.533333333333332575e+02	5.533333333333332575e+02	5.533333333333332575e+02	5.533333333333332575e+02	5.533333333333332575e+02	5.533333333333332575e+02
5.566666666666666288e+02	5.566666666666666288e+02	5.566666666666666288e+02	5.566666666666666288e+02	5.566666666666666288e+02	5.566666666666666288e+02	5.566666666666666288e+02	5.566666666666666288e+02	5.566666666666666288e+02	5.566666666666666288e+02	5.566666666666666288e+02
5.600000000000000000e+02	5.600000000000000000e+02	5.600000000000000000e+02	5.600000000000000000e+02	5.600000000000000000e+02	5.600000000000000000e+02	5.600000000000000000e+02	5.600000000000000000e+02	5.600000000000000000e+02	5.600000000000000000e+02	5.600000000000000000e+02
5.633333333333333712e+02	5.633333333333333712e+02	5.633333333333333712e+02	5.633333333333333712e+02	5.633333333333333712e+02	5.633333333333333712e+02	5.633333333333333712e+02	5.633333333333333712e+02	5.633333333333333712e+02	5.633333333333333712e+02	5.633333333333333712e+02
5.666666666666667425e+02	5.666666666666667425e+02	5.666666666666667425e+02	5.666666666666667425e+02	5.666666666666667425e+02	5.666666666666667425e+02	5.666666666666667425e+02	5.666666666666667425e+02	5.666666666666667425e+02	5.666666666666667425e+02	5.666666666666667425e+02
5.700000000000000000e+02	5.700000000000000000e+02	5.700000000000000000e+02	5.700000000000000000e+02	5.700000000000000000e+02	5.700000000000000000e+02	5.700000000000000000e+02	5.700000000000000000e+02	5.700000000000000000e+02	5.700000000000000000e+02	5.700000000000000000e+02
5.716666666666667425e+02	5.716666666666667425e+02	5.716666666666667425e+02	5.716666666666667425e+02	5.716666666666667425e+02	5.716666666666667425e+02	5.716666666666667425e+02	5.716666666666667425e+02	5.716666666666667425e+02	5.716666666666667425e+02	5.716666666666667425e+02
5.733333333333333712e+02	5.733333333333333712e+02	5.733333333333333712e+02	5.733333333333333712e+02	5.733333333333333712e+02	5.733333333333333712e+02	5.733333333333333712e+02	5.733333333333333712e+02	5.733333333333333712e+02	5.733333333333333712e+02	5.733333333333333712e+02
5.750000000000000000e+02	5.750000000000000000e+02	5.750000000000000000e+02	5.750000000000000000e+02	5.750000000000000000e+02	5.750000000000000000e+02	5.750000000000000000e+02	5.750000000000000000e+02	5.750000000000000000e+02	5.750000000000000000e+02	5.750000000000000000e+02
5.766666666666667425e+02	5.766666666666667425e+02	5.766666666666667425e+02	5.766666666666667425e+02	5.766666666666667425e+02	5.766666666666667425e+02	5.766666666666667425e+02	5.766666666666667425e+02	5.766666666666667425e+02	5.766666666666667425e+02	5.766666666666667425e+02
5.783333333333333712e+02	5.783333333333333712e+02	5.783333333333333712e+02	5.783333333333333712e+02	5.783333333333333712e+02	5.783333333333333712e+02	5.783333333333333712e+02	5.783333333333333712e+02	5.783333333333333712e+02	5.783333333333333712e+02	5.783333333333333712e+02
5.800000000000000000e+02	5.800000000000000000e+02	5.800000000000000000e+02	5.800000000000000000e+02	5.800000000000000000e+02	5.800000000000000000e+02	5.800000000000000000e+02	5.800000000000000000e+02	5.800000000000000000e+02	5.800000000000000000e+02	5.800000000000000000e+02
5.816666666666666288e+02	5.816666666666666288e+02	5.816666666666666288e+02	5.816666666666666288e+02	5.816666666666666288e+02	5.816666666666666288e+02	5.816666666666666288e+02	5.816666666666666288e+02	5.816666666666666288e+02	5.816666666666666288e+02	5.816666666666666288e+02
5.833333333333332575e+02	5.833333333333332575e+02	5.833333333333332575e+02	5.833333333333332575e+02	5.833333333333332575e+02	5.833333333333332575e+02	5.833333333333332575e+02	5.833333333333332575e+02	5.833333333333332575e+02	5.833333333333332575e+02	5.833333333333332575e+02
5.850000000000000000e+02	5.850000000000000000e+02	5.850000000000000000e+02	5.850000000000000000e+02	5.850000000000000000e+02	5.850000000000000000e+02	5.850000000000000000e+02	5.850000000000000000e+02	5.850000000000000000e+02	5.850000000000000000e+02	5.850000000000000000e+02
5.866666666666666288e+02	5.866666666666666288e+02	5.866666666666666288e+02	5.866666666666666288e+02	5.866666666666666288e+02	5.866666666666666288e+02	5.866666666666666288e+02	5.866666666666666288e+02	5.866666666666666288e+02	5.866666666666666288e+02	5.866666666666666288e+02
5.883333333333332575e+02	5.883333333333332575e+02	5.883333333333332575e+02	5.883333333333332575e+02	5.883333333333332575e+02	5.883333333333332575e+02	5.883333333333332575e+02	5.883333333333332575e+02	5.883333333333332575e+02	5.883333333333332575e+02	5.883333333333332575e+02
5.900000000000000000e+02	5.900000000000000000e+02	5.900000000000000000e+02	5.900000000000000000e+02	5.900000000000000000e+02	5.900000000000000000e+02	5.900000000000000000e+02	5.900000000000000000e+02	5.900000000000000000e+02	5.900000000000000000e+02	5.900000000000000000e+02
5.916666666666666288e+02	5.916666666666666288e+02	5.916666666666666288e+02	5.916666666666666288e+02	5.916666666666666288e+02	5.916666666666666288e+02	5.916666666666666288e+02	5.916666666666666288e+02	5.916666666666666288e+02	5.916666666666666288e+02	5.916666666666666288e+02
5.933333333333332575e+02	5.933333333333332575e+02	5.933333333333332575e+02	5.933333333333332575e+02	5.933333333333332575e+02	5.933333333333332575e+02	5.933333333333332575e+02	5.933333333333332575e+02	5.933333333333332575e+02	5.933333333333332575e+02	5.933333333333332575e+02
5.950000000000000000e+02	5.950000000000000000e+02	5.950000000000000000e+02	5.950000000000000000e+02	5.950000000000000000e+02	5.950000000000000000e+02	5.950000000000000000e+02	5.950000000000000000e+02	5.950000000000000000e+02	5.950000000000000000e+02	5.950000000000000000e+02
5.966666666666666288e+02	5.966666666666666288e+02	5.966666666666666288e+02	5.966666666666666288e+02	5.966666666666666288e+02	5.966666666666666288e+02	5.966666666666666288e+02	5.966666666666666288e+02	5.966666666666666288e+02	5.966666666666666288e+02	5.966666666666666288e+02
5.983333333333332575e+02	5.983333333333332575e+02	5.983333333333332575e+02	5.983333333333332575e+02	5.983333333333332575e+02	5.983333333333332575e+02	5.983333333333332575e+02	5.983333333333332575e+02	5.983333333333332575e+02	5.983333333333332575e+02	5.983333333333332575e+02
6.000000000000000000e+02	6.000000000000000000e+02	6.000000000000000000e+02	6.000000000000000000e+02	6.000000000000000000e+02	6.000000000000000000e+02	6.000000000000000000e+02	6.000000000000000000e+02	6.000000000000000000e+02	6.000000000000000000e+02	6.000000000000000000e+02
6.016666666666667425e+02	6.016666666666667425e+02	6.016666666666667425e+02	6.016666666666667425e+02	6.016666666666667425e+02	6.016666666666667425e+02	6.016666666666667425e+02	6.016666666666667425e+02	6.016666666666667425e+02	6.016666666666667425e+02	6.016666666666667425e+02
6.033333333333333712e+02	6.033333333333333712e+02	6.033333333333333712e+02	6.033333333333333712e+02	6.033333333333333712e+02	6.033333333333333712e+02	6.033333333333333712e+02	6.033333333333333712e+02	6.033333333333333712e+02	6.033333333333333712e+02	6.033333333333333712e+02
6.050000000000000000e+02	6.050000000000000000e+02	6.050000000000000000e+02	6.050000000000000000e+02	6.050000000000000000e+02	6.050000000000000000e+02	6.050000000000000000e+02	6.050000000000000000e+02	6.050000000000000000e+02	6.050000000000000000e+02	6.050000000000000000e+02
6.066666666666667425e+02	6.066666666666667425e+02	6.066666666666667425e+02	6.066666666666667425e+02	6.066666666666667425e+02	6.066666666666667425e+02	6.066666666666667425e+02	6.066666666666667425e+02	6.066666666666667425e+02	6.066666666666667425e+02	6.066666666666667425e+02
6.083333333333333712e+02	6.083333333333333712e+02	6.083333333333333712e+02	6.083333333333333712e+02	6.083333333333333712e+02	6.083333333333333712e+02	6.083333333333333712e+02	6.083333333333333712e+02	6.083333333333333712e+02	6.083333333333333712e+02	6.083333333333333712e+02
6.100000000000000000e+02	6.100000000000000000e+02	6.100000000000000000e+02	6.100000000000000000e+02	6.100000000000000000e+02	6.100000000000000000e+02	6.100000000000000000e+02	6.100000000000000000e+02	6.100000000000000000e+02	6.100000000000000000e+02	6.100000000000000000e+02
6.116666666666667425e+02	6.116666666666667425e+02	6.116666666666667425e+02	6.116666666666667425e+02	6.116666666666667425e+02	6.116666666666667425e+02	6.116666666666667425e+02	6.116666666666667425e+02	6.116666666666667425e+02	6.116666666666667425e+02	6.116666666666667425e+02
6.133333333333333712e+02	6.133333333333333712e+02	6.133333333333333712e+02	6.133333333333333712e+02	6.133333333333333712e+02	6.133333333333333712e+02	6.133333333333333712e+02	6.133333333333333712e+02	6.133333333333333712e+02	6.133333333333333712e+02	6.133333333333333712e+02
6.150000000000000000e+02	6.150000000000000000e+02	6.150000000000000000e+02	6.150000000000000000e+02	6.150000000000000000e+02	6.150000000000000000e+02	6.150000000000000000e+02	6.150000000000000000e+02	6.150000000000000000e+02	6.150000000000000000e+02	6.150000000000000000e+02
6.166666666666667425e+02	6.166666666666667425e+02	6.166666666666667425e+02	6.166666666666667425e+02	6.166666666666667425e+02	6.166666666666667425e+02	6.166666666666667425e+02	6.166666666666667425e+02	6.166666666666667425e+02	6.166666666666667425e+02	6.166666666666667425e+02
