0.000000000000000000e+00	1.000000000000000000e+01	2.000000000000000000e+01	3.000000000000000000e+01	4.000000000000000000e+01	5.000000000000000000e+01
-5.121031148479686258e-24	-5.121031148479686258e-24	-5.121031148479686258e-24	-5.121031148479686258e-24	-5.121031148479686258e-24	-5.121031148479686258e-24
3.196122500902021779e-24	3.196122500902021779e-24	3.196122500902021779e-24	3.196122500902021779e-24	3.196122500902021779e-24	3.196122500902021779e-24
-1.197679805142616472e-23	-1.197679805142616472e-23	-1.197679805142616472e-23	-1.197679805142616472e-23	-1.197679805142616472e-23	-1.197679805142616472e-23
-1.241829928696608403e-23	-1.241829928696608403e-23	-1.241829928696608403e-23	-1.241829928696608403e-23	-1.241829928696608403e-23	-1.241829928696608403e-23
-1.184429381470087038e-23	-1.184429381470087038e-23	-1.184429381470087038e-23	-1.184429381470087038e-23	-1.184429381470087038e-23	-1.184429381470087038e-23
2.839502402829119553e-24	2.839502402829119553e-24	2.839502402829119553e-24	2.839502402829119553e-24	2.839502402829119553e-24	2.839502402829119553e-24
1.130837866349077616e-24	1.130837866349077616e-24	1.130837866349077616e-24	1.130837866349077616e-24	1.130837866349077616e-24	1.130837866349077616e-24
1.512550757327431616e-24	1.512550757327431616e-24	1.512550757327431616e-24	1.512550757327431616e-24	1.512550757327431616e-24	1.512550757327431616e-24
-4.639912907788273360e-24	-4.639912907788273360e-24	-4.639912907788273360e-24	-4.639912907788273360e-24	-4.639912907788273360e-24	-4.639912907788273360e-24
2.251860476725243743e-23	2.251860476725243743e-23	2.251860476725243743e-23	2.251860476725243743e-23	2.251860476725243743e-23	2.251860476725243743e-23
-2.569160573559583775e-23	-2.569160573559583775e-23	-2.569160573559583775e-23	-2.569160573559583775e-23	-2.569160573559583775e-23	-2.569160573559583775e-23
-3.718846336558026692e-24	-3.718846336558026692e-24	-3.718846336558026692e-24	-3.718846336558026692e-24	-3.718846336558026692e-24	-3.718846336558026692e-24
-5.939140532929026488e-24	-5.939140532929026488e-24	-5.939140532929026488e-24	-5.939140532929026488e-24	-5.939140532929026488e-24	-5.939140532929026488e-24
-6.508820250545023334e-24	-6.508820250545023334e-24	-6.508820250545023334e-24	-6.508820250545023334e-24	-6.508820250545023334e-24	-6.508820250545023334e-24
-1.295518298299781038e-23	-1.295518298299781038e-23	-1.295518298299781038e-23	-1.295518298299781038e-23	-1.295518298299781038e-23	-1.295518298299781038e-23
-3.237519122009794696e-24	-3.237519122009794696e-24	-3.237519122009794696e-24	-3.237519122009794696e-24	-3.237519122009794696e-24	-3.237519122009794696e-24
-1.296024716117038928e-23	-1.296024716117038928e-23	-1.296024716117038928e-23	-1.296024716117038928e-23	-1.296024716117038928e-23	-1.296024716117038928e-23
-6.315166689025484479e-24	-6.315166689025484479e-24	-6.315166689025484479e-24	-6.315166689025484479e-24	-6.315166689025484479e-24	-6.315166689025484479e-24
-6.708690600834551580e-24	-6.708690600834551580e-24	-6.708690600834551580e-24	-6.708690600834551580e-24	-6.708690600834551580e-24	-6.708690600834551580e-24
8.702899680999940326e-24	8.702899680999940326e-24	8.702899680999940326e-24	8.702899680999940326e-24	8.702899680999940326e-24	8.702899680999940326e-24
-1.388220620811834353e-23	-1.388220620811834353e-23	-1.388220620811834353e-23	-1.388220620811834353e-23	-1.388220620811834353e-23	-1.388220620811834353e-23
-6.336898341655308780e-24	-6.336898341655308780e-24	-6.336898341655308780e-24	-6.336898341655308780e-24	-6.336898341655308780e-24	-6.336898341655308780e-24
-5.699804943366795397e-24	-5.699804943366795397e-24	-5.699804943366795397e-24	-5.699804943366795397e-24	-5.699804943366795397e-24	-5.699804943366795397e-24
2.792514378853191804e-24	2.792514378853191804e-24	2.792514378853191804e-24	2.792514378853191804e-24	2.792514378853191804e-24	2.792514378853191804e-24
-7.887017443437888211e-24	-7.887017443437888211e-24	-7.887017443437888211e-24	-7.887017443437888211e-24	-7.887017443437888211e-24	-7.887017443437888211e-24
-1.730700061924702981e-23	-1.730700061924702981e-23	-1.730700061924702981e-23	-1.730700061924702981e-23	-1.730700061924702981e-23	-1.730700061924702981e-23
1.439788852529211002e-24	1.439788852529211002e-24	1.439788852529211002e-24	1.439788852529211002e-24	1.439788852529211002e-24	1.439788852529211002e-24
-5.527693491440623203e-25	-5.527693491440623203e-25	-5.527693491440623203e-25	-5.527693491440623203e-25	-5.527693491440623203e-25	-5.527693491440623203e-25
7.105565181729339802e-24	7.105565181729339802e-24	7.105565181729339802e-24	7.105565181729339802e-24	7.105565181729339802e-24	7.105565181729339802e-24
-4.600456408758107102e-25	-4.600456408758107102e-25	-4.600456408758107102e-25	-4.600456408758107102e-25	-4.600456408758107102e-25	-4.600456408758107102e-25
1.373744729482082065e-23	1.373744729482082065e-23	1.373744729482082065e-23	1.373744729482082065e-23	1.373744729482082065e-23	1.373744729482082065e-23
-4.281951226217818960e-24	-4.281951226217818960e-24	-4.281951226217818960e-24	-4.281951226217818960e-24	-4.281951226217818960e-24	-4.281951226217818960e-24
1.052298878552552736e-24	1.052298878552552736e-24	1.052298878552552736e-24	1.052298878552552736e-24	1.052298878552552736e-24	1.052298878552552736e-24
-2.740379856497354294e-25	-2.740379856497354294e-25	-2.740379856497354294e-25	-2.740379856497354294e-25	-2.740379856497354294e-25	-2.740379856497354294e-25
4.385306404638571618e-26	4.385306404638571618e-26	4.385306404638571618e-26	4.385306404638571618e-26	4.385306404638571618e-26	4.385306404638571618e-26
1.276717900482879499e-23	1.276717900482879499e-23	1.276717900482879499e-23	1.276717900482879499e-23	1.276717900482879499e-23	1.276717900482879499e-23
7.326074191416494062e-24	7.326074191416494062e-24	7.326074191416494062e-24	7.326074191416494062e-24	7.326074191416494062e-24	7.326074191416494062e-24
-6.871284133655222118e-25	-6.871284133655222118e-25	-6.871284133655222118e-25	-6.871284133655222118e-25	-6.871284133655222118e-25	-6.871284133655222118e-25
1.756716099727895022e-24	1.756716099727895022e-24	1.756716099727895022e-24	1.756716099727895022e-24	1.756716099727895022e-24	1.756716099727895022e-24
-1.013288463535781132e-23	-1.013288463535781132e-23	-1.013288463535781132e-23	-1.013288463535781132e-23	-1.013288463535781132e-23	-1.013288463535781132e-23
1.568164183924583638e-23	1.568164183924583638e-23	1.568164183924583638e-23	1.568164183924583638e-23	1.568164183924583638e-23	1.568164183924583638e-23
-1.712441485853484601e-23	-1.712441485853484601e-23	-1.712441485853484601e-23	-1.712441485853484601e-23	-1.712441485853484601e-23	-1.712441485853484895e-23
1.628829287577031126e-23	1.628829287577031126e-23	1.628829287577031126e-23	1.628829287577031126e-23	1.628829287577031126e-23	1.628829287577031419e-23
-2.528845396916003079e-24	-2.528845396916003079e-24	-2.528845396916003079e-24	-2.528845396916003079e-24	-2.528845396916003079e-24	-2.528845396916009691e-24
-4.494556044491174022e-24	-4.494556044491174022e-24	-4.494556044491174022e-24	-4.494556044491174022e-24	-4.494556044491174022e-24	-4.494556044491192389e-24
-1.185076357081519765e-23	-1.185076357081519765e-23	-1.185076357081519765e-23	-1.185076357081519765e-23	-1.185076357081519765e-23	-1.185076357081534018e-23
1.433608402797862821e-23	1.433608402797862821e-23	1.433608402797862821e-23	1.433608402797862821e-23	1.433608402797862821e-23	1.433608402797894265e-23
-1.256543266587916356e-23	-1.256543266587916356e-23	-1.256543266587916356e-23	-1.256543266587916356e-23	-1.256543266587916356e-23	-1.256543266587968372e-23
-6.073581977012036076e-24	-6.073581977012036076e-24	-6.073581977012036076e-24	-6.073581977012036076e-24	-6.073581977012036076e-24	-6.073581977012612068e-24
-4.378088740564980327e-24	-4.378088740564980327e-24	-4.378088740564980327e-24	-4.378088740564980327e-24	-4.378088740564980327e-24	-4.378088740565764235e-24
2.981924654192843968e-24	2.981924654192843968e-24	2.981924654192843968e-24	2.981924654192843968e-24	2.981924654192843968e-24	2.981924654193713834e-24
-1.974700633743500339e-23	-1.974700633743500339e-23	-1.974700633743500339e-23	-1.974700633743500339e-23	-1.974700633743500339e-23	-1.974700633744057524e-23
