0.000000000000000000e+00	1.000000000000000000e+01	2.000000000000000000e+01	3.000000000000000000e+01	4.000000000000000000e+01	5.000000000000000000e+01
2.231499999999999773e+02	2.231499999999999773e+02	2.231499999999999773e+02	2.231499999999999773e+02	2.231499999999999773e+02	2.231499999999999773e+02
2.231499999999999488e+02	2.231499999999999488e+02	2.231499999999999488e+02	2.231499999999999488e+02	2.231499999999999488e+02	2.231499999999999488e+02
2.231499999999999773e+02	2.231499999999999773e+02	2.231499999999999773e+02	2.231499999999999773e+02	2.231499999999999773e+02	2.231499999999999773e+02
2.231500000000001194e+02	2.231500000000001194e+02	2.231500000000001194e+02	2.231500000000001194e+02	2.231500000000001194e+02	2.231500000000001194e+02
2.231500000000000909e+02	2.231500000000000909e+02	2.231500000000000909e+02	2.231500000000000909e+02	2.231500000000000909e+02	2.231500000000000909e+02
2.231500000000000909e+02	2.231500000000000909e+02	2.231500000000000909e+02	2.231500000000000909e+02	2.231500000000000909e+02	2.231500000000000909e+02
2.231499999999999488e+02	2.231499999999999488e+02	2.231499999999999488e+02	2.231499999999999488e+02	2.231499999999999488e+02	2.231499999999999488e+02
2.231499999999999773e+02	2.231499999999999773e+02	2.231499999999999773e+02	2.231499999999999773e+02	2.231499999999999773e+02	2.231499999999999773e+02
2.231500000000000341e+02	2.231500000000000341e+02	2.231500000000000341e+02	2.231500000000000341e+02	2.231500000000000341e+02	2.231500000000000341e+02
2.231499999999999204e+02	2.231499999999999204e+02	2.231499999999999204e+02	2.231499999999999204e+02	2.231499999999999204e+02	2.231499999999999204e+02
2.231500000000001478e+02	2.231500000000001478e+02	2.231500000000001478e+02	2.231500000000001478e+02	2.231500000000001478e+02	2.231500000000001478e+02
2.231500000000001194e+02	2.231500000000001194e+02	2.231500000000001194e+02	2.231500000000001194e+02	2.231500000000001194e+02	2.231500000000001194e+02
2.231500000000000341e+02	2.231500000000000341e+02	2.231500000000000341e+02	2.231500000000000341e+02	2.231500000000000341e+02	2.231500000000000341e+02
2.231500000000001194e+02	2.231500000000001194e+02	2.231500000000001194e+02	2.231500000000001194e+02	2.231500000000001194e+02	2.231500000000001194e+02
2.231500000000001478e+02	2.231500000000001478e+02	2.231500000000001478e+02	2.231500000000001478e+02	2.231500000000001478e+02	2.231500000000001478e+02
2.231500000000000341e+02	2.231500000000000341e+02	2.231500000000000341e+02	2.231500000000000341e+02	2.231500000000000341e+02	2.231500000000000341e+02
2.231500000000001194e+02	2.231500000000001194e+02	2.231500000000001194e+02	2.231500000000001194e+02	2.231500000000001194e+02	2.231500000000001194e+02
2.231500000000001194e+02	2.231500000000001194e+02	2.231500000000001194e+02	2.231500000000001194e+02	2.231500000000001194e+02	2.231500000000001194e+02
2.231500000000000625e+02	2.231500000000000625e+02	2.231500000000000625e+02	2.231500000000000625e+02	2.231500000000000625e+02	2.231500000000000625e+02
2.231500000000000057e+02	2.231500000000000057e+02	2.231500000000000057e+02	2.231500000000000057e+02	2.231500000000000057e+02	2.231500000000000057e+02
2.231500000000001478e+02	2.231500000000001478e+02	2.231500000000001478e+02	2.231500000000001478e+02	2.231500000000001478e+02	2.231500000000001478e+02
2.231500000000000625e+02	2.231500000000000625e+02	2.231500000000000625e+02	2.231500000000000625e+02	2.231500000000000625e+02	2.231500000000000625e+02
2.231499999999999488e+02	2.231499999999999488e+02	2.231499999999999488e+02	2.231499999999999488e+02	2.231499999999999488e+02	2.231499999999999488e+02
2.231499999999999204e+02	2.231499999999999204e+02	2.231499999999999204e+02	2.231499999999999204e+02	2.231499999999999204e+02	2.231499999999999204e+02
2.231500000000000625e+02	2.231500000000000625e+02	2.231500000000000625e+02	2.231500000000000625e+02	2.231500000000000625e+02	2.231500000000000625e+02
2.231500000000001194e+02	2.231500000000001194e+02	2.231500000000001194e+02	2.231500000000001194e+02	2.231500000000001194e+02	2.231500000000001194e+02
2.231499999999999773e+02	2.231499999999999773e+02	2.231499999999999773e+02	2.231499999999999773e+02	2.231499999999999773e+02	2.231499999999999773e+02
2.231499999999999488e+02	2.231499999999999488e+02	2.231499999999999488e+02	2.231499999999999488e+02	2.231499999999999488e+02	2.231499999999999488e+02
2.231499999999999773e+02	2.231499999999999773e+02	2.231499999999999773e+02	2.231499999999999773e+02	2.231499999999999773e+02	2.231499999999999773e+02
2.231500000000000057e+02	2.231500000000000057e+02	2.231500000000000057e+02	2.231500000000000057e+02	2.231500000000000057e+02	2.231500000000000057e+02
2.231499999999998920e+02	2.231499999999998920e+02	2.231499999999998920e+02	2.231499999999998920e+02	2.231499999999998920e+02	2.231499999999998920e+02
2.231500000000000057e+02	2.231500000000000057e+02	2.231500000000000057e+02	2.231500000000000057e+02	2.231500000000000057e+02	2.231500000000000057e+02
2.231499999999999488e+02	2.231499999999999488e+02	2.231499999999999488e+02	2.231499999999999488e+02	2.231499999999999488e+02	2.231499999999999488e+02
2.231499999999999488e+02	2.231499999999999488e+02	2.231499999999999488e+02	2.231499999999999488e+02	2.231499999999999488e+02	2.231499999999999488e+02
2.231499999999999488e+02	2.231499999999999488e+02	2.231499999999999488e+02	2.231499999999999488e+02	2.231499999999999488e+02	2.231499999999999488e+02
2.231500000000000057e+02	2.231500000000000057e+02	2.231500000000000057e+02	2.231500000000000057e+02	2.231500000000000057e+02	2.231500000000000057e+02
2.231499999999999488e+02	2.231499999999999488e+02	2.231499999999999488e+02	2.231499999999999488e+02	2.231499999999999488e+02	2.231499999999999488e+02
2.231499999999999488e+02	2.231499999999999488e+02	2.231499999999999488e+02	2.231499999999999488e+02	2.231499999999999488e+02	2.231499999999999488e+02
2.231500000000000057e+02	2.231500000000000057e+02	2.231500000000000057e+02	2.231500000000000057e+02	2.231500000000000057e+02	2.231500000000000057e+02
2.231499999999999488e+02	2.231499999999999488e+02	2.231499999999999488e+02	2.231499999999999488e+02	2.231499999999999488e+02	2.231499999999999488e+02
2.231499999999999204e+02	2.231499999999999204e+02	2.231499999999999204e+02	2.231499999999999204e+02	2.231499999999999204e+02	2.231499999999999204e+02
2.231500000000000909e+02	2.231500000000000909e+02	2.231500000000000909e+02	2.231500000000000909e+02	2.231500000000000909e+02	2.231500000000000909e+02
2.231499999999999773e+02	2.231499999999999773e+02	2.231499999999999773e+02	2.231499999999999773e+02	2.231499999999999773e+02	2.231499999999999773e+02
2.231499999999999204e+02	2.231499999999999204e+02	2.231499999999999204e+02	2.231499999999999204e+02	2.231499999999999204e+02	2.231499999999999488e+02
2.231500000000000057e+02	2.231500000000000057e+02	2.231500000000000057e+02	2.231500000000000057e+02	2.231500000000000057e+02	2.231499999999999773e+02
2.231499999999999488e+02	2.231499999999999488e+02	2.231499999999999488e+02	2.231499999999999488e+02	2.231499999999999488e+02	2.231500000000000341e+02
2.231499999999999488e+02	2.231499999999999488e+02	2.231499999999999488e+02	2.231499999999999488e+02	2.231499999999999488e+02	2.231500000000000341e+02
2.231500000000000625e+02	2.231500000000000625e+02	2.231500000000000625e+02	2.231500000000000625e+02	2.231500000000000625e+02	2.231500000000003183e+02
2.231500000000000341e+02	2.231500000000000341e+02	2.231500000000000341e+02	2.231500000000000341e+02	2.231500000000000341e+02	2.231500000000006878e+02
2.231499999999999488e+02	2.231499999999999488e+02	2.231499999999999488e+02	2.231499999999999488e+02	2.231499999999999488e+02	2.231500000000009720e+02
2.231499999999999488e+02	2.231499999999999488e+02	2.231499999999999488e+02	2.231499999999999488e+02	2.231499999999999488e+02	2.231500000000013699e+02
2.231500000000000625e+02	2.231500000000000625e+02	2.231500000000000625e+02	2.231500000000000625e+02	2.231500000000000625e+02	2.231500000000019668e+02
2.231499999999999773e+02	2.231499999999999773e+02	2.231499999999999773e+02	2.231499999999999773e+02	2.231499999999999773e+02	2.231500000000026773e+02
2.231499999999999773e+02	2.231499999999999773e+02	2.231499999999999773e+02	2.231499999999999773e+02	2.231499999999999773e+02	2.231500000000036721e+02
2.231500000000000625e+02	2.231500000000000625e+02	2.231500000000000625e+02	2.231500000000000625e+02	2.231500000000000341e+02	2.231500000000050932e+02
2.231499999999999773e+02	2.231499999999999773e+02	2.231499999999999773e+02	2.231499999999999773e+02	2.231500000000000341e+02	2.231500000000069406e+02
2.231499999999999773e+02	2.231499999999999773e+02	2.231499999999999773e+02	2.231499999999999773e+02	2.231500000000001762e+02	2.231500000000096122e+02
2.231500000000000057e+02	2.231500000000000057e+02	2.231500000000000057e+02	2.231500000000000057e+02	2.231500000000000625e+02	2.231500000000131649e+02
2.231500000000000341e+02	2.231500000000000341e+02	2.231500000000000341e+02	2.231500000000000341e+02	2.231500000000001762e+02	2.231500000000178545e+02
